ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID.1	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference	eventID
2469	FBgn0005536	Mbs	chr3L	+	16066184	16066313	16066022	16066109	16066612	16066829	2469	2	117	17	111	204	75	0.000389633450309	0.0029418393963	0.006	0.053	-0.047	chr3L:+:16066022-16066109:16066184-16066313:16066612-16066829
2257	FBgn0000719	fog	chrX	-	22844758	22844901	22826161	22829277	22853806	22854332	2257	287	3	59	7	218	75	0.000394893789973	0.00297611560691	0.971	0.744	0.227	chrX:-:22826161-22829277:22844758-22844901:22853806-22854332
3601	FBgn0263120	Acsl	chr2R	+	8666767	8666794	8666170	8666311	8674646	8674871	3601	85	504	16	240	102	75	0.000410687429713	0.00308950652953	0.11	0.047	0.063	chr2R:+:8666170-8666311:8666767-8666794:8674646-8674871
2072	FBgn0024728	Slip1	chr4	+	668419	668574	665950	666932	669129	669884	2072	200	11	145	28	230	75	0.000412707332629	0.00309905687956	0.856	0.628	0.228	chr4:+:665950-666932:668419-668574:669129-669884
1365	FBgn0032694	MESR3	chr2L	+	18649597	18649627	18617255	18617724	18660208	18661776	1365	155	2	95	12	105	75	0.000417525459732	0.00312954654935	0.982	0.85	0.132	chr2L:+:18617255-18617724:18649597-18649627:18660208-18661776
5204	FBgn0261550	CG42668	chr3R	+	20318976	20319026	20309343	20310638	20319563	20319710	5204	777	2	494	13	125	75	0.000428790648791	0.0032081619194	0.996	0.958	0.038	chr3R:+:20309343-20310638:20318976-20319026:20319563-20319710
3317	FBgn0262738	norpA	chrX	+	4332795	4332840	4325347	4325616	4349003	4349587	3317	25	0	10	7	120	75	0.00043641986769	0.00325933825237	1.0	0.472	0.528	chrX:+:4325347-4325616:4332795-4332840:4349003-4349587
3834	FBgn0045073	Stim	chrX	-	15938231	15938335	15937590	15937754	15938757	15939252	3834	12	58	1	77	179	75	0.00044060953694	0.0032846884252	0.08	0.005	0.075	chrX:-:15937590-15937754:15938231-15938335:15938757-15939252
1893	FBgn0264693	ens	chr3L	-	4130388	4130643	4126988	4127162	4131120	4131236	1893	116	7	126	31	330	75	0.000442821604753	0.00329343645138	0.79	0.48	0.31	chr3L:-:4126988-4127162:4130388-4130643:4131120-4131236
4942	FBgn0025720	Ate1	chr2R	-	20256082	20256235	20255627	20255809	20256435	20256629	4942	357	1	193	9	228	75	0.000443377885464	0.00329343645138	0.992	0.876	0.116	chr2R:-:20255627-20255809:20256082-20256235:20256435-20256629
879	FBgn0250867	CG42238	chr2L	-	21019775	21019777	20993232	20993377	21028636	21028681	879	12	0	1	5	77	75	0.000462990401903	0.00343294499077	1.0	0.163	0.837	chr2L:-:20993232-20993377:21019775-21019777:21028636-21028681
2622	FBgn0037723	SpdS	chr3R	+	9632106	9632300	9631670	9631854	9632376	9633187	2622	68	57	11	34	269	75	0.000475305321937	0.00351794082366	0.25	0.083	0.167	chr3R:+:9631670-9631854:9632106-9632300:9632376-9633187
5123	FBgn0086448	Gpi1	chrX	+	16360049	16360158	16359273	16359986	16360222	16360358	5123	160	0	87	7	184	75	0.000488071940183	0.00360596979062	1.0	0.835	0.165	chrX:+:16359273-16359986:16360049-16360158:16360222-16360358
127	FBgn0016126	CaMKI	chr4	+	449923	449968	447100	447235	450370	450509	127	56	0	36	8	120	75	0.000501997028924	0.00370222808831	1.0	0.738	0.262	chr4:+:447100-447235:449923-449968:450370-450509
1703	FBgn0033159	Dscam1	chr2R	-	7334933	7335218	7332260	7332380	7347848	7348010	1703	11	4	159	2	360	75	0.000504959557101	0.00371698638875	0.364	0.943	-0.579	chr2R:-:7332260-7332380:7334933-7335218:7347848-7348010
2043	FBgn0032938	CG8671	chr2L	+	21263722	21263786	21262955	21263123	21273323	21273771	2043	330	1	179	9	139	75	0.00050669814452	0.00371698638875	0.994	0.915	0.079	chr2L:+:21262955-21263123:21263722-21263786:21273323-21273771
5267	FBgn0011217	eff	chr3R	-	14734386	14734418	14733699	14733883	14740379	14740791	5267	853	0	481	12	107	75	0.000506639222511	0.00371698638875	1.0	0.966	0.034	chr3R:-:14733699-14733883:14734386-14734418:14740379-14740791
3319	FBgn0262738	norpA	chrX	+	4325347	4325616	4322625	4323155	4332795	4332840	3319	250	18	224	2	344	75	0.000511306925594	0.00373091449241	0.752	0.961	-0.209	chrX:+:4322625-4323155:4325347-4325616:4332795-4332840
3665	FBgn0004838	Hrb27C	chr2L	+	6922730	6922826	6921259	6921440	6923783	6924400	3665	4105	7	2241	23	171	75	0.000509957065061	0.00373091449241	0.996	0.977	0.019	chr2L:+:6921259-6921440:6922730-6922826:6923783-6924400
3752	FBgn0033027	TpnC4	chr2R	-	5506237	5506258	5503436	5503648	5506312	5506711	3752	95	0	27	5	96	75	0.000510457895251	0.00373091449241	1.0	0.808	0.192	chr2R:-:5503436-5503648:5506237-5506258:5506312-5506711
2938	FBgn0011224	heph	chr3R	-	31975447	31975965	31969755	31969785	31979522	31979619	2938	605	3	368	13	593	75	0.000514428880874	0.00374707456439	0.962	0.782	0.18	chr3R:-:31969755-31969785:31975447-31975965:31979522-31979619
257	FBgn0032901	sky	chr2L	-	20876586	20876616	20874273	20874432	20876911	20877083	257	0	42	8	26	105	75	0.000529497701614	0.00385004490786	0.0	0.18	-0.18	chr2L:-:20874273-20874432:20876586-20876616:20876911-20877083
237	FBgn0250819	CG33521	chr4	+	1187521	1187572	1186472	1186634	1187734	1187880	237	19	0	0	3	126	75	0.000546242278878	0.00396481654089	1.0	0.0	1.0	chr4:+:1186472-1186634:1187521-1187572:1187734-1187880
4213	FBgn0031190	CG12576	chrX	-	22480511	22480895	22477178	22477483	22481914	22482027	4213	2060	0	905	8	459	75	0.000550616783565	0.00398955669495	1.0	0.949	0.051	chrX:-:22477178-22477483:22480511-22480895:22481914-22482027
2104	FBgn0020655	ArfGAP1	chr3L	-	12415944	12416004	12415025	12415869	12416274	12416479	2104	55	0	22	6	135	75	0.000557713136819	0.0040338971192	1.0	0.671	0.329	chr3L:-:12415025-12415869:12415944-12416004:12416274-12416479
4395	FBgn0034013	unc-5	chr2R	+	15361982	15362300	15360414	15360468	15364512	15364641	4395	357	0	252	8	393	75	0.000561866501593	0.00405683330696	1.0	0.857	0.143	chr2R:+:15360414-15360468:15361982-15362300:15364512-15364641
3683	FBgn0003218	rdgB	chrX	+	13770765	13770804	13769810	13770142	13771127	13771203	3683	7	25	18	9	114	75	0.00056896857608	0.00410094279094	0.156	0.568	-0.412	chrX:+:13769810-13770142:13770765-13770804:13771127-13771203
1822	FBgn0003475	spir	chr2L	+	20344654	20345458	20343742	20343947	20345524	20345670	1822	586	9	680	0	879	75	0.000572958726303	0.00412250790877	0.847	1.0	-0.153	chr2L:+:20343742-20343947:20344654-20345458:20345524-20345670
651	FBgn0025683	CG3164	chr2L	-	126109	126227	125076	125266	128799	129245	651	264	0	78	5	193	75	0.000575651003617	0.00413467590424	1.0	0.858	0.142	chr2L:-:125076-125266:126109-126227:128799-129245
4751	FBgn0040324	Ephrin	chr4	+	575701	576325	573612	574428	576978	578143	4751	3145	0	2009	10	699	75	0.000591392930988	0.00424036945309	1.0	0.956	0.044	chr4:+:573612-574428:575701-576325:576978-578143
3347	FBgn0037922	CG14711	chr3R	+	11624356	11624491	11623785	11624294	11624717	11624948	3347	120	0	69	7	210	75	0.000599335357965	0.00428987006654	1.0	0.779	0.221	chr3R:+:11623785-11624294:11624356-11624491:11624717-11624948
3576	FBgn0010434	cora	chr2R	+	19242489	19242585	19242173	19242395	19242703	19242859	3576	248	10	193	27	171	75	0.000605225961053	0.00432453844143	0.916	0.758	0.158	chr2R:+:19242173-19242395:19242489-19242585:19242703-19242859
164	FBgn0010786	l(3)02640	chr3L	+	1335943	1336016	1334888	1335288	1337270	1337540	164	293	0	147	7	148	75	0.000609351243526	0.00434649505313	1.0	0.914	0.086	chr3L:+:1334888-1335288:1335943-1336016:1337270-1337540
3247	FBgn0058178	CG40178	chr3L	-	25874141	25874384	25873859	25874085	25933195	25933410	3247	1605	0	963	10	318	75	0.000614928195418	0.00437871283979	1.0	0.958	0.042	chr3L:-:25873859-25874085:25874141-25874384:25933195-25933410
4483	FBgn0039923	MED26	chr4	-	783301	783937	783173	783245	786191	787026	4483	1986	1	923	8	711	75	0.000616146022056	0.00437983316883	0.995	0.924	0.071	chr4:-:783173-783245:783301-783937:786191-787026
3288	FBgn0026147	CG16833	chr2L	+	10990095	10990783	10989655	10989870	10991058	10991885	3288	606	89	487	36	763	75	0.000617409095433	0.00438127072876	0.401	0.571	-0.17	chr2L:+:10989655-10989870:10990095-10990783:10991058-10991885
2170	FBgn0010300	brat	chr2L	+	19145793	19145844	19133815	19134276	19166084	19166358	2170	193	0	56	5	126	75	0.000621795384168	0.00440482836469	1.0	0.87	0.13	chr2L:+:19133815-19134276:19145793-19145844:19166084-19166358
3629	FBgn0033879	CG6543	chr2R	-	13854101	13854224	13853180	13853905	13854297	13854331	3629	1024	0	328	7	198	75	0.000625789556922	0.0044179672993	1.0	0.947	0.053	chr2R:-:13853180-13853905:13854101-13854224:13854297-13854331
5051	FBgn0011766	E2f1	chr3R	-	21645515	21645543	21626691	21626850	21660215	21660871	5051	66	0	12	4	103	75	0.000625447385737	0.0044179672993	1.0	0.686	0.314	chr3R:-:21626691-21626850:21645515-21645543:21660215-21660871
1019	FBgn0259174	Nedd4	chr3L	+	17541675	17541966	17541300	17541403	17543504	17543612	1019	13	458	39	398	366	75	0.000627331721878	0.00442129694771	0.006	0.02	-0.014	chr3L:+:17541300-17541403:17541675-17541966:17543504-17543612
3269	FBgn0028577	pUf68	chr3L	-	1499771	1499879	1499042	1499337	1500244	1500388	3269	17	4	11	22	183	75	0.000628431666432	0.00442150388818	0.635	0.17	0.465	chr3L:-:1499042-1499337:1499771-1499879:1500244-1500388
240	FBgn0036316	CG10960	chr3L	-	12835311	12835349	12826961	12827582	12842779	12843106	240	115	0	10	3	113	75	0.000635372846508	0.00446273785047	1.0	0.689	0.311	chr3L:-:12826961-12827582:12835311-12835349:12842779-12843106
3095	FBgn0041182	Tep2	chr2L	-	7697006	7697157	7696027	7696206	7698724	7698992	3095	1097	0	1664	19	226	75	0.000649167381553	0.00455188673313	1.0	0.967	0.033	chr2L:-:7696027-7696206:7697006-7697157:7698724-7698992
1544	FBgn0027779	VhaSFD	chr2L	-	16725891	16726113	16724858	16724993	16727009	16727488	1544	27	204	59	192	297	75	0.000657337651498	0.00460136356049	0.032	0.072	-0.04	chr2L:-:16724858-16724993:16725891-16726113:16727009-16727488
3350	FBgn0040238	Best1	chr3R	-	10163032	10163077	10161703	10162310	10163198	10163856	3350	1	177	6	44	120	75	0.000664388042707	0.00464284706663	0.004	0.079	-0.075	chr3R:-:10161703-10162310:10163032-10163077:10163198-10163856
5046	FBgn0262733	Src64B	chr3L	-	4612858	4612889	4598153	4599005	4625209	4625328	5046	111	1	21	5	106	75	0.000667589693098	0.00465734025759	0.987	0.748	0.239	chr3L:-:4598153-4599005:4612858-4612889:4625209-4625328
274	FBgn0030412	Tomosyn	chrX	+	12633917	12633957	12631604	12631813	12635731	12636283	274	52	49	44	103	115	75	0.000671801219826	0.00467082142204	0.409	0.218	0.191	chrX:+:12631604-12631813:12633917-12633957:12635731-12636283
3962	FBgn0053554	Nipped-A	chr2R	-	5217344	5217435	5210501	5210874	5241895	5242062	3962	442	0	110	5	166	75	0.000671327453582	0.00467082142204	1.0	0.909	0.091	chr2R:-:5210501-5210874:5217344-5217435:5241895-5242062
541	FBgn0003256	rl	chr2R	+	1072267	1072439	1071974	1072045	1080330	1080441	541	2292	4	1010	12	247	75	0.000672914950633	0.00467082142204	0.994	0.962	0.032	chr2R:+:1071974-1072045:1072267-1072439:1080330-1080441
1588	FBgn0039234	nct	chr3R	+	24854224	24854302	24853875	24854086	24854361	24854569	1588	135	5	88	17	153	75	0.000680642234845	0.00469290889801	0.93	0.717	0.213	chr3R:+:24853875-24854086:24854224-24854302:24854361-24854569
3786	FBgn0259214	PMCA	chr4	-	350764	351209	350602	350690	353942	353978	3786	5327	0	2520	12	520	75	0.000678637776122	0.00469290889801	1.0	0.968	0.032	chr4:-:350602-350690:350764-351209:353942-353978
5180	FBgn0262518	Rab8	chr3L	-	19869367	19869428	19869102	19869307	19870380	19871078	5180	256	0	102	6	136	75	0.00067742815816	0.00469290889801	1.0	0.904	0.096	chr3L:-:19869102-19869307:19869367-19869428:19870380-19871078
859	FBgn0052062	A2bp1	chr3L	+	10588659	10588731	10587842	10587896	10589355	10589516	859	0	6	6	0	147	75	0.000680612040156	0.00469290889801	0.0	1.0	-1.0	chr3L:+:10587842-10587896:10588659-10588731:10589355-10589516
5159	FBgn0032955	CG2201	chr2L	-	21616181	21616573	21615607	21615676	21617279	21617432	5159	867	3	676	15	467	75	0.00068715595643	0.00472992350009	0.979	0.879	0.1	chr2L:-:21615607-21615676:21616181-21616573:21617279-21617432
2922	FBgn0011224	heph	chr3R	-	31932071	31932614	31881747	31881871	31959034	31959127	2922	12	68	27	41	618	75	0.000688909326961	0.00473410236331	0.021	0.074	-0.053	chr3R:-:31881747-31881871:31932071-31932614:31959034-31959127
4715	FBgn0032196	CG5708	chr2L	-	10224957	10225149	10224654	10224892	10225278	10225432	4715	517	0	271	7	267	75	0.000692225819809	0.00474899108939	1.0	0.916	0.084	chr2L:-:10224654-10224892:10224957-10225149:10225278-10225432
311	FBgn0004875	enc	chr3L	+	3829418	3829861	3818678	3818920	3831720	3832543	311	430	0	444	10	518	75	0.000698273763548	0.00478253838052	1.0	0.865	0.135	chr3L:+:3818678-3818920:3829418-3829861:3831720-3832543
1669	FBgn0019660	roX2	chrX	+	11579452	11579528	11579348	11579399	11579669	11580084	1669	132	310	67	279	151	75	0.000712209135243	0.00486990683535	0.175	0.107	0.068	chrX:+:11579348-11579399:11579452-11579528:11579669-11580084
1116	FBgn0001624	dlg1	chrX	+	11402706	11402787	11400787	11400832	11405273	11405423	1116	3	126	12	68	156	75	0.000713829128646	0.00487291620051	0.011	0.078	-0.067	chrX:+:11400787-11400832:11402706-11402787:11405273-11405423
4041	FBgn0034051	Mlf	chr2R	-	15937678	15937879	15935892	15936580	15938446	15938978	4041	992	184	611	69	276	75	0.000722125689158	0.00492141765053	0.594	0.706	-0.112	chr2R:-:15935892-15936580:15937678-15937879:15938446-15938978
3979	FBgn0053554	Nipped-A	chr2R	-	5210501	5210874	5204193	5204278	5212328	5212467	3979	1248	0	586	7	448	75	0.000729089887244	0.00496069396098	1.0	0.933	0.067	chr2R:-:5204193-5204278:5210501-5210874:5212328-5212467
2684	FBgn0267033	mamo	chrX	-	13885308	13885500	13883458	13885225	13901482	13901643	2684	193	0	118	7	267	75	0.00073804340798	0.00500512196216	1.0	0.826	0.174	chrX:-:13883458-13885225:13885308-13885500:13901482-13901643
2744	FBgn0040232	cmet	chr2L	-	11262616	11262751	11262485	11262560	11262818	11266557	2744	371	0	155	6	210	75	0.000737413189745	0.00500512196216	1.0	0.902	0.098	chr2L:-:11262485-11262560:11262616-11262751:11262818-11266557
1817	FBgn0265194	Trpm	chr2R	-	15287353	15287410	15284883	15284966	15292772	15292969	1817	43	9	79	1	132	75	0.000739738275164	0.00500839192857	0.731	0.978	-0.247	chr2R:-:15284883-15284966:15287353-15287410:15292772-15292969
2091	FBgn0263289	scrib	chr3R	+	26556213	26556288	26555232	26555651	26566360	26566575	2091	56	33	136	29	150	75	0.000745530440332	0.00503111228525	0.459	0.701	-0.242	chr3R:+:26555232-26555651:26556213-26556288:26566360-26566575
4800	FBgn0000097	aop	chr2L	-	2171141	2171198	2159311	2160582	2177846	2178754	4800	53	18	5	12	132	75	0.000744851808879	0.00503111228525	0.626	0.191	0.435	chr2L:-:2159311-2160582:2171141-2171198:2177846-2178754
3810	FBgn0031738	CG9171	chr2L	-	5787964	5787984	5770950	5771209	5799117	5799272	3810	43	3	3	5	95	75	0.000764538407954	0.00513421727618	0.919	0.321	0.598	chr2L:-:5770950-5771209:5787964-5787984:5799117-5799272
4299	FBgn0013733	shot	chr2R	-	13866060	13866126	13864236	13865495	13866448	13866632	4299	292	1	202	10	141	75	0.000764394728393	0.00513421727618	0.994	0.915	0.079	chr2R:-:13864236-13865495:13866060-13866126:13866448-13866632
875	FBgn0021979	l(2)k09913	chr2R	+	23067946	23068128	23067195	23067307	23070606	23070888	875	452	26	333	4	257	75	0.00076353062861	0.00513421727618	0.835	0.96	-0.125	chr2R:+:23067195-23067307:23067946-23068128:23070606-23070888
1905	FBgn0265042	Irk1	chr3R	+	23182945	23183060	23173872	23174818	23183443	23184164	1905	270	0	86	5	190	75	0.000783521154234	0.00525315319316	1.0	0.872	0.128	chr3R:+:23173872-23174818:23182945-23183060:23183443-23184164
1027	FBgn0259178	5PtaseI	chr3R	-	25041741	25042681	25040426	25040875	25043225	25043465	1027	347	3	197	12	1015	75	0.000808771329404	0.00541365573815	0.895	0.548	0.347	chr3R:-:25040426-25040875:25041741-25042681:25043225-25043465
3968	FBgn0053554	Nipped-A	chr2R	-	5242384	5242582	5241895	5242062	5250728	5251022	3968	983	0	416	7	273	75	0.000810404312653	0.00541580875608	1.0	0.942	0.058	chr2R:-:5241895-5242062:5242384-5242582:5250728-5251022
5259	FBgn0003118	pnt	chr3R	-	23340181	23340527	23337895	23337986	23345397	23346167	5259	2912	4	1269	11	421	75	0.000842238031712	0.00561945568816	0.992	0.954	0.038	chr3R:-:23337895-23337986:23340181-23340527:23345397-23346167
3955	FBgn0053554	Nipped-A	chr2R	-	5245951	5246137	5241895	5242062	5250728	5251022	3955	312	0	189	7	261	75	0.000848451070465	0.00565177890487	1.0	0.886	0.114	chr2R:-:5241895-5242062:5245951-5246137:5250728-5251022
3344	FBgn0011661	Moe	chrX	-	8876305	8876437	8876032	8876059	8876572	8876752	3344	37	0	15	6	207	75	0.000850029093917	0.00565317255697	1.0	0.475	0.525	chrX:-:8876032-8876059:8876305-8876437:8876572-8876752
2028	FBgn0029506	Tsp42Ee	chr2R	+	7017012	7017375	7013032	7013116	7017434	7017626	2028	7254	0	2364	5	438	75	0.00086252593663	0.00572706128341	1.0	0.988	0.012	chr2R:+:7013032-7013116:7017012-7017375:7017434-7017626
4890	FBgn0011642	Zyx	chr4	-	1059100	1059288	1058209	1058504	1059418	1059836	4890	1132	2	983	14	263	75	0.000907521947832	0.00601615673282	0.994	0.952	0.042	chr4:-:1058209-1058504:1059100-1059288:1059418-1059836
3121	FBgn0033636	tou	chr2R	-	11587537	11587582	11587096	11587138	11587645	11587711	3121	44	26	21	41	120	75	0.000912936760288	0.00604235387819	0.514	0.242	0.272	chr2R:-:11587096-11587138:11587537-11587582:11587645-11587711
5241	FBgn0264607	CaMKII	chr4	-	1043467	1043524	1037645	1037740	1045155	1045248	5241	73	5	62	21	132	75	0.00092209938644	0.0060932327456	0.892	0.627	0.265	chr4:-:1037645-1037740:1043467-1043524:1045155-1045248
1097	FBgn0053180	Ranbp16	chrX	-	15929853	15929915	15929657	15929797	15929980	15930058	1097	70	0	74	10	137	75	0.000933549487476	0.00615904054836	1.0	0.802	0.198	chrX:-:15929657-15929797:15929853-15929915:15929980-15930058
133	FBgn0053182	Kdm4B	chr2R	-	13179587	13180110	13176552	13179013	13184776	13185175	133	141	23	155	6	598	75	0.000936001489705	0.00616536866425	0.435	0.764	-0.329	chr2R:-:13176552-13179013:13179587-13180110:13184776-13185175
4621	FBgn0040297	Nhe2	chr2L	+	21131230	21131463	21128739	21129082	21132033	21134255	4621	87	9	125	43	308	75	0.000960569892568	0.00631712365654	0.702	0.414	0.288	chr2L:+:21128739-21129082:21131230-21131463:21132033-21134255
1616	FBgn0036518	RhoGAP71E	chr3L	+	15604835	15605280	15601634	15602515	15606658	15609125	1616	222	176	138	60	520	75	0.000985851390561	0.00646280356034	0.154	0.249	-0.095	chr3L:+:15601634-15602515:15604835-15605280:15606658-15609125
4433	FBgn0033749	achi	chr2R	-	12512872	12513259	12512681	12512783	12513359	12513508	4433	2	27	6	4	462	75	0.00098437561079	0.00646280356034	0.012	0.196	-0.184	chr2R:-:12512681-12512783:12512872-12513259:12513359-12513508
3944	FBgn0053554	Nipped-A	chr2R	-	5212328	5212467	5210501	5210874	5245951	5246137	3944	301	0	104	5	214	75	0.0010363562761	0.00678312427939	1.0	0.879	0.121	chr2R:-:5210501-5210874:5212328-5212467:5245951-5246137
668	FBgn0034093	CG15706	chr2R	-	16226567	16226804	16225106	16225325	16230077	16230402	668	71	0	65	9	312	75	0.00104180384324	0.00680799030472	1.0	0.635	0.365	chr2R:-:16225106-16225325:16226567-16226804:16230077-16230402
5246	FBgn0264607	CaMKII	chr4	-	1038358	1038437	1037475	1037590	1045155	1045248	5246	135	0	68	6	154	75	0.00104772247753	0.0068358512357	1.0	0.847	0.153	chr4:-:1037475-1037590:1038358-1038437:1045155-1045248
3255	FBgn0030744	CG9992	chrX	-	16383323	16383525	16382905	16383167	16384587	16384908	3255	489	137	323	143	277	75	0.0010570802476	0.00688602748042	0.491	0.379	0.112	chrX:-:16382905-16383167:16383323-16383525:16384587-16384908
2575	FBgn0030941	wgn	chrX	-	18625968	18626147	18625637	18625817	18628473	18628708	2575	2	40	7	10	254	75	0.00106929701519	0.00694171107384	0.015	0.171	-0.156	chrX:-:18625637-18625817:18625968-18626147:18628473-18628708
3248	FBgn0058178	CG40178	chr3L	-	25969033	25969180	25961359	25961540	25969229	25969627	3248	992	3	394	9	222	75	0.00106852437171	0.00694171107384	0.991	0.937	0.054	chr3L:-:25961359-25961540:25969033-25969180:25969229-25969627
4819	FBgn0016917	Stat92E	chr3R	-	20541679	20542092	20540522	20541553	20550720	20551107	4819	1033	201	409	122	488	75	0.00107067069105	0.00694171107384	0.441	0.34	0.101	chr3R:-:20540522-20541553:20541679-20542092:20550720-20551107
429	FBgn0085432	pan	chr4	+	87016	87166	82637	82746	94422	94615	429	827	0	647	10	225	75	0.00111755922765	0.00723435675579	1.0	0.956	0.044	chr4:+:82637-82746:87016-87166:94422-94615
4888	FBgn0011642	Zyx	chr4	-	1059100	1059351	1058209	1058504	1059418	1059836	4888	1256	2	1147	14	326	75	0.00113465706047	0.00733354250351	0.993	0.95	0.043	chr4:-:1058209-1058504:1059100-1059351:1059418-1059836
4500	FBgn0036318	Wbp2	chr3L	+	12852426	12852528	12851308	12851722	12852615	12852716	4500	198	162	293	149	177	75	0.00113828621677	0.00734550324259	0.341	0.455	-0.114	chr3L:+:12851308-12851722:12852426-12852528:12852615-12852716
